80100
 -88.00 +140.00 0  3.0207  7.1786  4.1209  4.1264
 -88.00 +140.00 1  2.9431  6.9127  3.9885  3.9883
 -88.00 +140.00 2  2.7048  5.9443  3.4978  3.4847
 -88.00 +140.00 3  2.6251  5.5390  3.2794  3.2703
 -88.00 +140.00 4  2.6253  5.5397  3.2788  3.2726
 -88.00 +142.00 0  3.0202  7.1768  4.1198  4.1257
 -88.00 +142.00 1  2.9430  6.9121  3.9880  3.9884
 -88.00 +142.00 2  2.7054  5.9470  3.4989  3.4867
 -88.00 +142.00 3  2.6255  5.5409  3.2803  3.2717
 -88.00 +142.00 4  2.6255  5.5410  3.2794  3.2735
 -88.00 +144.00 0  3.0196  7.1749  4.1187  4.1251
 -88.00 +144.00 1  2.9428  6.9114  3.9874  3.9885
 -88.00 +144.00 2  2.7059  5.9495  3.4999  3.4887
 -88.00 +144.00 3  2.6259  5.5429  3.2812  3.2730
 -88.00 +144.00 4  2.6258  5.5423  3.2801  3.2744
 -88.00 +146.00 0  3.0190  7.1730  4.1176  4.1244
 -88.00 +146.00 1  2.9426  6.9106  3.9868  3.9885
 -88.00 +146.00 2  2.7064  5.9519  3.5009  3.4906
 -88.00 +146.00 3  2.6262  5.5448  3.2821  3.2744
 -88.00 +146.00 4  2.6260  5.5436  3.2807  3.2753
 -88.00 +148.00 0  3.0184  7.1710  4.1165  4.1237
 -88.00 +148.00 1  2.9423  6.9098  3.9862  3.9885
 -88.00 +148.00 2  2.7069  5.9541  3.5017  3.4923
 -88.00 +148.00 3  2.6265  5.5466  3.2829  3.2757
 -88.00 +148.00 4  2.6262  5.5449  3.2813  3.2762
 -88.00 +150.00 0  3.0178  7.1690  4.1153  4.1230
 -88.00 +150.00 1  2.9421  6.9089  3.9855  3.9884
 -88.00 +150.00 2  2.7073  5.9562  3.5025  3.4941
 -88.00 +150.00 3  2.6269  5.5484  3.2837  3.2770
 -88.00 +150.00 4  2.6265  5.5462  3.2819  3.2771
 -88.00 +152.00 0  3.0172  7.1670  4.1142  4.1222
 -88.00 +152.00 1  2.9418  6.9079  3.9848  3.9884
 -88.00 +152.00 2  2.7077  5.9581  3.5032  3.4957
 -88.00 +152.00 3  2.6272  5.5501  3.2845  3.2782
 -88.00 +152.00 4  2.6267  5.5475  3.2825  3.2780
 -88.00 +154.00 0  3.0166  7.1650  4.1130  4.1215
 -88.00 +154.00 1  2.9415  6.9068  3.9840  3.9882
 -88.00 +154.00 2  2.7081  5.9598  3.5038  3.4972
 -88.00 +154.00 3  2.6275  5.5517  3.2852  3.2795
 -88.00 +154.00 4  2.6269  5.5487  3.2831  3.2789
 -88.00 +156.00 0  3.0160  7.1629  4.1118  4.1207
 -88.00 +156.00 1  2.9411  6.9056  3.9832  3.9881
 -88.00 +156.00 2  2.7084  5.9614  3.5043  3.4987
 -88.00 +156.00 3  2.6278  5.5533  3.2859  3.2806
 -88.00 +156.00 4  2.6272  5.5499  3.2837  3.2797
 -88.00 +158.00 0  3.0154  7.1608  4.1106  4.1200
 -88.00 +158.00 1  2.9408  6.9044  3.9824  3.9879
 -88.00 +158.00 2  2.7087  5.9628  3.5047  3.5000
 -88.00 +158.00 3  2.6280  5.5548  3.2866  3.2818
 -88.00 +158.00 4  2.6274  5.5511  3.2842  3.2805
 -88.00 +160.00 0  3.0147  7.1587  4.1094  4.1192
 -88.00 +160.00 1  2.9404  6.9031  3.9815  3.9877
 -88.00 +160.00 2  2.7090  5.9640  3.5050  3.5013
 -88.00 +160.00 3  2.6283  5.5562  3.2872  3.2828
 -88.00 +160.00 4  2.6276  5.5522  3.2847  3.2813
 -88.00 +162.00 0  3.0141  7.1566  4.1082  4.1184
 -88.00 +162.00 1  2.9401  6.9018  3.9807  3.9875
 -88.00 +162.00 2  2.7092  5.9651  3.5053  3.5025
 -88.00 +162.00 3  2.6285  5.5575  3.2878  3.2839
 -88.00 +162.00 4  2.6278  5.5533  3.2852  3.2821
 -88.00 +164.00 0  3.0135  7.1546  4.1070  4.1177
 -88.00 +164.00 1  2.9397  6.9005  3.9798  3.9872
 -88.00 +164.00 2  2.7094  5.9660  3.5055  3.5036
 -88.00 +164.00 3  2.6288  5.5587  3.2883  3.2848
 -88.00 +164.00 4  2.6279  5.5542  3.2856  3.2828
 -88.00 +166.00 0  3.0129  7.1526  4.1058  4.1169
 -88.00 +166.00 1  2.9393  6.8991  3.9789  3.9869
 -88.00 +166.00 2  2.7096  5.9668  3.5056  3.5046
 -88.00 +166.00 3  2.6290  5.5598  3.2887  3.2857
 -88.00 +166.00 4  2.6281  5.5552  3.2860  3.2835
 -88.00 +168.00 0  3.0123  7.1506  4.1047  4.1162
 -88.00 +168.00 1  2.9389  6.8977  3.9780  3.9866
 -88.00 +168.00 2  2.7097  5.9674  3.5056  3.5055
